MONTH,YEAR,VEHICLE_TYPE,SCENARIO,LGA,VALUE
Jun,2023,RES_SMALL,HIGH,Whittlesea,4.0
Jun,2023,RES_SMALL,HIGH,Whittlesea,4.0
Jun,2023,RES_SMALL,HIGH,Whittlesea,8.0
Jun,2023,RES_SMALL,HIGH,Whittlesea,3.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Yarra Ranges,1.0
Jun,2023,RES_SMALL,HIGH,Greater Dandenong,6.0
Jun,2023,RES_SMALL,HIGH,Casey,21.0
Jun,2023,RES_SMALL,HIGH,Casey,19.0
Jun,2023,RES_SMALL,HIGH,Casey,4.0
Jun,2023,RES_SMALL,HIGH,Cardinia,10.0
Jun,2023,RES_SMALL,HIGH,Cardinia,1.0
Jun,2023,RES_SMALL,HIGH,Cardinia,1.0
Jun,2023,RES_SMALL,HIGH,Cardinia,1.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,2.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,1.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,3.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,2.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,2.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,1.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,1.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,3.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,10.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,10.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,1.0
Jun,2023,RES_SMALL,HIGH,Mornington Peninsula,8.0
Jun,2023,RES_SMALL,HIGH,Greater Dandenong,4.0
Jun,2023,RES_SMALL,HIGH,Casey,15.0
Jun,2023,RES_SMALL,HIGH,Casey,1.0
Jun,2023,RES_SMALL,HIGH,Cardinia,2.0
Jun,2023,RES_MEDIUM,LOW,Melbourne,114.0
Jun,2023,RES_MEDIUM,LOW,Melbourne,21.0
Jun,2023,RES_MEDIUM,LOW,Melbourne,13.0
Jun,2023,RES_MEDIUM,LOW,Port Phillip,55.0
Jun,2023,RES_MEDIUM,LOW,Melbourne,38.0
Jun,2023,RES_MEDIUM,LOW,Melbourne,44.0
Jun,2023,RES_MEDIUM,LOW,Maribyrnong,22.0
Jun,2023,RES_MEDIUM,LOW,Maribyrnong,14.0
Jun,2023,RES_MEDIUM,LOW,Maribyrnong,15.0
Jun,2023,RES_MEDIUM,LOW,Hobsons Bay,8.0
Jun,2023,RES_MEDIUM,LOW,Hobsons Bay,13.0
Jun,2023,RES_MEDIUM,LOW,Maribyrnong,2.0
Jun,2023,RES_MEDIUM,LOW,Brimbank,22.0
Jun,2023,RES_MEDIUM,LOW,Brimbank,17.0
Jun,2023,RES_MEDIUM,LOW,Hobsons Bay,9.0
Jun,2023,RES_MEDIUM,LOW,Hobsons Bay,2.0
Jun,2023,RES_MEDIUM,LOW,Moonee Valley,8.0
Jun,2023,RES_MEDIUM,LOW,Moonee Valley,26.0
Jun,2023,RES_MEDIUM,LOW,Brimbank,8.0
Jun,2023,RES_MEDIUM,LOW,Brimbank,2.0
Jun,2023,RES_MEDIUM,LOW,Brimbank,16.0
Jun,2023,RES_MEDIUM,LOW,Moonee Valley,27.0
Jun,2023,RES_MEDIUM,LOW,Moonee Valley,15.0
Jun,2023,RES_MEDIUM,LOW,Moonee Valley,14.0
Jun,2023,RES_MEDIUM,LOW,Moonee Valley,74.0
Jun,2023,RES_MEDIUM,LOW,Moonee Valley,26.0
Jun,2023,RES_MEDIUM,LOW,Hume,7.0
Jun,2023,RES_MEDIUM,LOW,Hume,11.0
Jun,2023,RES_MEDIUM,LOW,Hume,3.0
Jun,2023,RES_MEDIUM,LOW,Melbourne,29.0
Jun,2023,RES_MEDIUM,LOW,Merri-Bek,6.0
Jun,2023,RES_MEDIUM,LOW,Merri-Bek,26.0
Jun,2023,RES_MEDIUM,LOW,Merri-Bek,11.0
Jun,2023,RES_MEDIUM,LOW,Merri-Bek,55.0
Jun,2023,RES_MEDIUM,LOW,Merri-Bek,8.0
Jun,2023,RES_MEDIUM,LOW,Merri-Bek,13.0
Jun,2023,RES_MEDIUM,LOW,Merri-Bek,16.0
Jun,2023,RES_MEDIUM,LOW,Hume,2.0
Jun,2023,RES_MEDIUM,LOW,Hume,63.0
Jun,2023,RES_MEDIUM,LOW,Yarra,17.0
Jun,2023,RES_MEDIUM,LOW,Yarra,21.0
Jun,2023,RES_MEDIUM,LOW,Yarra,9.0
Jun,2023,RES_MEDIUM,LOW,Yarra,16.0
Jun,2023,RES_MEDIUM,LOW,Darebin,28.0
Jun,2023,RES_MEDIUM,LOW,Darebin,11.0
Jun,2023,RES_MEDIUM,LOW,Darebin,30.0
Jun,2023,RES_MEDIUM,LOW,Darebin,28.0
Jun,2023,RES_MEDIUM,LOW,Whittlesea,18.0
Jun,2023,RES_MEDIUM,LOW,Whittlesea,9.0
Jun,2023,RES_MEDIUM,LOW,Whittlesea,88.0
Jun,2023,RES_MEDIUM,LOW,Darebin,14.0
Jun,2023,RES_MEDIUM,LOW,Banyule,7.0
Jun,2023,RES_MEDIUM,LOW,Darebin,17.0
Jun,2023,RES_MEDIUM,LOW,Banyule,23.0
Jun,2023,RES_MEDIUM,LOW,Banyule,9.0
Jun,2023,RES_MEDIUM,LOW,Banyule,5.0
Jun,2023,RES_MEDIUM,LOW,Nillumbik,6.0
Jun,2023,RES_MEDIUM,LOW,Banyule,7.0
Jun,2023,RES_MEDIUM,LOW,Nillumbik,7.0
Jun,2023,RES_MEDIUM,LOW,Nillumbik,26.0
Jun,2023,RES_MEDIUM,LOW,Nillumbik,2.0
Jun,2023,RES_MEDIUM,LOW,Nillumbik,2.0
Jun,2023,RES_MEDIUM,LOW,Nillumbik,5.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,58.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,12.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,26.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,31.0
Jun,2023,RES_MEDIUM,LOW,Manningham,6.0
Jun,2023,RES_MEDIUM,LOW,Manningham,26.0
Jun,2023,RES_MEDIUM,LOW,Manningham,3.0
Jun,2023,RES_MEDIUM,LOW,Manningham,19.0
Jun,2023,RES_MEDIUM,LOW,Manningham,23.0
Jun,2023,RES_MEDIUM,LOW,Manningham,24.0
Jun,2023,RES_MEDIUM,LOW,Yarra,94.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,36.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,19.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,48.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,21.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,20.0
Jun,2023,RES_MEDIUM,LOW,Whitehorse,16.0
Jun,2023,RES_MEDIUM,LOW,Boroondara,13.0
Jun,2023,RES_MEDIUM,LOW,Whitehorse,33.0
Jun,2023,RES_MEDIUM,LOW,Whitehorse,19.0
Jun,2023,RES_MEDIUM,LOW,Maroondah,24.0
Jun,2023,RES_MEDIUM,LOW,Maroondah,13.0
Jun,2023,RES_MEDIUM,LOW,Maroondah,24.0
Jun,2023,RES_MEDIUM,LOW,Maroondah,5.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,5.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,9.0
Jun,2023,RES_MEDIUM,LOW,Stonnington,50.0
Jun,2023,RES_MEDIUM,LOW,Stonnington,57.0
Jun,2023,RES_MEDIUM,LOW,Stonnington,21.0
Jun,2023,RES_MEDIUM,LOW,Stonnington,28.0
Jun,2023,RES_MEDIUM,LOW,Monash,49.0
Jun,2023,RES_MEDIUM,LOW,Monash,59.0
Jun,2023,RES_MEDIUM,LOW,Whitehorse,10.0
Jun,2023,RES_MEDIUM,LOW,Knox,33.0
Jun,2023,RES_MEDIUM,LOW,Maroondah,12.0
Jun,2023,RES_MEDIUM,LOW,Maroondah,10.0
Jun,2023,RES_MEDIUM,LOW,Maroondah,27.0
Jun,2023,RES_MEDIUM,LOW,Glen Eira,25.0
Jun,2023,RES_MEDIUM,LOW,Glen Eira,20.0
Jun,2023,RES_MEDIUM,LOW,Glen Eira,22.0
Jun,2023,RES_MEDIUM,LOW,Kingston,35.0
Jun,2023,RES_MEDIUM,LOW,Monash,20.0
Jun,2023,RES_MEDIUM,LOW,Monash,3.0
Jun,2023,RES_MEDIUM,LOW,Monash,26.0
Jun,2023,RES_MEDIUM,LOW,Monash,9.0
Jun,2023,RES_MEDIUM,LOW,Greater Dandenong,24.0
Jun,2023,RES_MEDIUM,LOW,Greater Dandenong,19.0
Jun,2023,RES_MEDIUM,LOW,Greater Dandenong,19.0
Jun,2023,RES_MEDIUM,LOW,Greater Dandenong,132.0
Jun,2023,RES_MEDIUM,LOW,Knox,25.0
Jun,2023,RES_MEDIUM,LOW,Knox,13.0
Jun,2023,RES_MEDIUM,LOW,Stonnington,17.0
Jun,2023,RES_MEDIUM,LOW,Stonnington,17.0
Jun,2023,RES_MEDIUM,LOW,Port Phillip,11.0
Jun,2023,RES_MEDIUM,LOW,Glen Eira,11.0
Jun,2023,RES_MEDIUM,LOW,Bayside,52.0
Jun,2023,RES_MEDIUM,LOW,Kingston,27.0
Jun,2023,RES_MEDIUM,LOW,Bayside,7.0
Jun,2023,RES_MEDIUM,LOW,Bayside,7.0
Jun,2023,RES_MEDIUM,LOW,Kingston,13.0
Jun,2023,RES_MEDIUM,LOW,Kingston,21.0
Jun,2023,RES_MEDIUM,LOW,Kingston,9.0
Jun,2023,RES_MEDIUM,LOW,Kingston,36.0
Jun,2023,RES_MEDIUM,LOW,Kingston,11.0
Jun,2023,RES_MEDIUM,LOW,Kingston,10.0
Jun,2023,RES_MEDIUM,LOW,Frankston,26.0
Jun,2023,RES_MEDIUM,LOW,Kingston,15.0
Jun,2023,RES_MEDIUM,LOW,Glen Eira,28.0
Jun,2023,RES_MEDIUM,LOW,Port Phillip,28.0
Jun,2023,RES_MEDIUM,LOW,Port Phillip,17.0
Jun,2023,RES_MEDIUM,LOW,Port Phillip,35.0
Jun,2023,RES_MEDIUM,LOW,Whittlesea,9.0
Jun,2023,RES_MEDIUM,LOW,Whittlesea,9.0
Jun,2023,RES_MEDIUM,LOW,Whittlesea,19.0
Jun,2023,RES_MEDIUM,LOW,Whittlesea,7.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,LOW,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,LOW,Greater Dandenong,14.0
Jun,2023,RES_MEDIUM,LOW,Casey,48.0
Jun,2023,RES_MEDIUM,LOW,Casey,44.0
Jun,2023,RES_MEDIUM,LOW,Casey,9.0
Jun,2023,RES_MEDIUM,LOW,Cardinia,23.0
Jun,2023,RES_MEDIUM,LOW,Cardinia,2.0
Jun,2023,RES_MEDIUM,LOW,Cardinia,2.0
Jun,2023,RES_MEDIUM,LOW,Cardinia,2.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,5.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,2.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,7.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,4.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,4.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,2.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,3.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,7.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,23.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,23.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,2.0
Jun,2023,RES_MEDIUM,LOW,Mornington Peninsula,17.0
Jun,2023,RES_MEDIUM,LOW,Greater Dandenong,9.0
Jun,2023,RES_MEDIUM,LOW,Casey,36.0
Jun,2023,RES_MEDIUM,LOW,Casey,2.0
Jun,2023,RES_MEDIUM,LOW,Cardinia,4.0
Jun,2023,RES_MEDIUM,MEDIUM,Melbourne,114.0
Jun,2023,RES_MEDIUM,MEDIUM,Melbourne,21.0
Jun,2023,RES_MEDIUM,MEDIUM,Melbourne,13.0
Jun,2023,RES_MEDIUM,MEDIUM,Port Phillip,55.0
Jun,2023,RES_MEDIUM,MEDIUM,Melbourne,38.0
Jun,2023,RES_MEDIUM,MEDIUM,Melbourne,44.0
Jun,2023,RES_MEDIUM,MEDIUM,Maribyrnong,22.0
Jun,2023,RES_MEDIUM,MEDIUM,Maribyrnong,14.0
Jun,2023,RES_MEDIUM,MEDIUM,Maribyrnong,15.0
Jun,2023,RES_MEDIUM,MEDIUM,Hobsons Bay,8.0
Jun,2023,RES_MEDIUM,MEDIUM,Hobsons Bay,13.0
Jun,2023,RES_MEDIUM,MEDIUM,Maribyrnong,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Brimbank,22.0
Jun,2023,RES_MEDIUM,MEDIUM,Brimbank,17.0
Jun,2023,RES_MEDIUM,MEDIUM,Hobsons Bay,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Hobsons Bay,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Moonee Valley,8.0
Jun,2023,RES_MEDIUM,MEDIUM,Moonee Valley,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Brimbank,8.0
Jun,2023,RES_MEDIUM,MEDIUM,Brimbank,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Brimbank,16.0
Jun,2023,RES_MEDIUM,MEDIUM,Moonee Valley,27.0
Jun,2023,RES_MEDIUM,MEDIUM,Moonee Valley,15.0
Jun,2023,RES_MEDIUM,MEDIUM,Moonee Valley,14.0
Jun,2023,RES_MEDIUM,MEDIUM,Moonee Valley,74.0
Jun,2023,RES_MEDIUM,MEDIUM,Moonee Valley,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Hume,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Hume,11.0
Jun,2023,RES_MEDIUM,MEDIUM,Hume,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Melbourne,29.0
Jun,2023,RES_MEDIUM,MEDIUM,Merri-Bek,6.0
Jun,2023,RES_MEDIUM,MEDIUM,Merri-Bek,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Merri-Bek,11.0
Jun,2023,RES_MEDIUM,MEDIUM,Merri-Bek,55.0
Jun,2023,RES_MEDIUM,MEDIUM,Merri-Bek,8.0
Jun,2023,RES_MEDIUM,MEDIUM,Merri-Bek,13.0
Jun,2023,RES_MEDIUM,MEDIUM,Merri-Bek,16.0
Jun,2023,RES_MEDIUM,MEDIUM,Hume,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Hume,63.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra,17.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra,21.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra,16.0
Jun,2023,RES_MEDIUM,MEDIUM,Darebin,28.0
Jun,2023,RES_MEDIUM,MEDIUM,Darebin,11.0
Jun,2023,RES_MEDIUM,MEDIUM,Darebin,30.0
Jun,2023,RES_MEDIUM,MEDIUM,Darebin,28.0
Jun,2023,RES_MEDIUM,MEDIUM,Whittlesea,18.0
Jun,2023,RES_MEDIUM,MEDIUM,Whittlesea,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Whittlesea,88.0
Jun,2023,RES_MEDIUM,MEDIUM,Darebin,14.0
Jun,2023,RES_MEDIUM,MEDIUM,Banyule,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Darebin,17.0
Jun,2023,RES_MEDIUM,MEDIUM,Banyule,23.0
Jun,2023,RES_MEDIUM,MEDIUM,Banyule,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Banyule,5.0
Jun,2023,RES_MEDIUM,MEDIUM,Nillumbik,6.0
Jun,2023,RES_MEDIUM,MEDIUM,Banyule,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Nillumbik,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Nillumbik,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Nillumbik,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Nillumbik,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Nillumbik,5.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,58.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,12.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,31.0
Jun,2023,RES_MEDIUM,MEDIUM,Manningham,6.0
Jun,2023,RES_MEDIUM,MEDIUM,Manningham,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Manningham,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Manningham,19.0
Jun,2023,RES_MEDIUM,MEDIUM,Manningham,23.0
Jun,2023,RES_MEDIUM,MEDIUM,Manningham,24.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra,94.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,36.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,19.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,48.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,21.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,20.0
Jun,2023,RES_MEDIUM,MEDIUM,Whitehorse,16.0
Jun,2023,RES_MEDIUM,MEDIUM,Boroondara,13.0
Jun,2023,RES_MEDIUM,MEDIUM,Whitehorse,33.0
Jun,2023,RES_MEDIUM,MEDIUM,Whitehorse,19.0
Jun,2023,RES_MEDIUM,MEDIUM,Maroondah,24.0
Jun,2023,RES_MEDIUM,MEDIUM,Maroondah,13.0
Jun,2023,RES_MEDIUM,MEDIUM,Maroondah,24.0
Jun,2023,RES_MEDIUM,MEDIUM,Maroondah,5.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,5.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Stonnington,50.0
Jun,2023,RES_MEDIUM,MEDIUM,Stonnington,57.0
Jun,2023,RES_MEDIUM,MEDIUM,Stonnington,21.0
Jun,2023,RES_MEDIUM,MEDIUM,Stonnington,28.0
Jun,2023,RES_MEDIUM,MEDIUM,Monash,49.0
Jun,2023,RES_MEDIUM,MEDIUM,Monash,59.0
Jun,2023,RES_MEDIUM,MEDIUM,Whitehorse,10.0
Jun,2023,RES_MEDIUM,MEDIUM,Knox,33.0
Jun,2023,RES_MEDIUM,MEDIUM,Maroondah,12.0
Jun,2023,RES_MEDIUM,MEDIUM,Maroondah,10.0
Jun,2023,RES_MEDIUM,MEDIUM,Maroondah,27.0
Jun,2023,RES_MEDIUM,MEDIUM,Glen Eira,25.0
Jun,2023,RES_MEDIUM,MEDIUM,Glen Eira,20.0
Jun,2023,RES_MEDIUM,MEDIUM,Glen Eira,22.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,35.0
Jun,2023,RES_MEDIUM,MEDIUM,Monash,20.0
Jun,2023,RES_MEDIUM,MEDIUM,Monash,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Monash,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Monash,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Greater Dandenong,24.0
Jun,2023,RES_MEDIUM,MEDIUM,Greater Dandenong,19.0
Jun,2023,RES_MEDIUM,MEDIUM,Greater Dandenong,19.0
Jun,2023,RES_MEDIUM,MEDIUM,Greater Dandenong,132.0
Jun,2023,RES_MEDIUM,MEDIUM,Knox,25.0
Jun,2023,RES_MEDIUM,MEDIUM,Knox,13.0
Jun,2023,RES_MEDIUM,MEDIUM,Stonnington,17.0
Jun,2023,RES_MEDIUM,MEDIUM,Stonnington,17.0
Jun,2023,RES_MEDIUM,MEDIUM,Port Phillip,11.0
Jun,2023,RES_MEDIUM,MEDIUM,Glen Eira,11.0
Jun,2023,RES_MEDIUM,MEDIUM,Bayside,52.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,27.0
Jun,2023,RES_MEDIUM,MEDIUM,Bayside,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Bayside,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,13.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,21.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,36.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,11.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,10.0
Jun,2023,RES_MEDIUM,MEDIUM,Frankston,26.0
Jun,2023,RES_MEDIUM,MEDIUM,Kingston,15.0
Jun,2023,RES_MEDIUM,MEDIUM,Glen Eira,28.0
Jun,2023,RES_MEDIUM,MEDIUM,Port Phillip,28.0
Jun,2023,RES_MEDIUM,MEDIUM,Port Phillip,17.0
Jun,2023,RES_MEDIUM,MEDIUM,Port Phillip,35.0
Jun,2023,RES_MEDIUM,MEDIUM,Whittlesea,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Whittlesea,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Whittlesea,19.0
Jun,2023,RES_MEDIUM,MEDIUM,Whittlesea,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Yarra Ranges,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Greater Dandenong,14.0
Jun,2023,RES_MEDIUM,MEDIUM,Casey,48.0
Jun,2023,RES_MEDIUM,MEDIUM,Casey,44.0
Jun,2023,RES_MEDIUM,MEDIUM,Casey,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Cardinia,23.0
Jun,2023,RES_MEDIUM,MEDIUM,Cardinia,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Cardinia,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Cardinia,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,5.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,4.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,4.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,3.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,7.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,23.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,23.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Mornington Peninsula,17.0
Jun,2023,RES_MEDIUM,MEDIUM,Greater Dandenong,9.0
Jun,2023,RES_MEDIUM,MEDIUM,Casey,36.0
Jun,2023,RES_MEDIUM,MEDIUM,Casey,2.0
Jun,2023,RES_MEDIUM,MEDIUM,Cardinia,4.0
Jun,2023,RES_MEDIUM,HIGH,Melbourne,114.0
Jun,2023,RES_MEDIUM,HIGH,Melbourne,21.0
Jun,2023,RES_MEDIUM,HIGH,Melbourne,13.0
Jun,2023,RES_MEDIUM,HIGH,Port Phillip,55.0
Jun,2023,RES_MEDIUM,HIGH,Melbourne,38.0
Jun,2023,RES_MEDIUM,HIGH,Melbourne,44.0
Jun,2023,RES_MEDIUM,HIGH,Maribyrnong,22.0
Jun,2023,RES_MEDIUM,HIGH,Maribyrnong,14.0
Jun,2023,RES_MEDIUM,HIGH,Maribyrnong,15.0
Jun,2023,RES_MEDIUM,HIGH,Hobsons Bay,8.0
Jun,2023,RES_MEDIUM,HIGH,Hobsons Bay,13.0
Jun,2023,RES_MEDIUM,HIGH,Maribyrnong,2.0
Jun,2023,RES_MEDIUM,HIGH,Brimbank,22.0
Jun,2023,RES_MEDIUM,HIGH,Brimbank,17.0
Jun,2023,RES_MEDIUM,HIGH,Hobsons Bay,9.0
Jun,2023,RES_MEDIUM,HIGH,Hobsons Bay,2.0
Jun,2023,RES_MEDIUM,HIGH,Moonee Valley,8.0
Jun,2023,RES_MEDIUM,HIGH,Moonee Valley,26.0
Jun,2023,RES_MEDIUM,HIGH,Brimbank,8.0
Jun,2023,RES_MEDIUM,HIGH,Brimbank,2.0
Jun,2023,RES_MEDIUM,HIGH,Brimbank,16.0
Jun,2023,RES_MEDIUM,HIGH,Moonee Valley,27.0
Jun,2023,RES_MEDIUM,HIGH,Moonee Valley,15.0
Jun,2023,RES_MEDIUM,HIGH,Moonee Valley,14.0
Jun,2023,RES_MEDIUM,HIGH,Moonee Valley,74.0
Jun,2023,RES_MEDIUM,HIGH,Moonee Valley,26.0
Jun,2023,RES_MEDIUM,HIGH,Hume,7.0
Jun,2023,RES_MEDIUM,HIGH,Hume,11.0
Jun,2023,RES_MEDIUM,HIGH,Hume,3.0
Jun,2023,RES_MEDIUM,HIGH,Melbourne,29.0
Jun,2023,RES_MEDIUM,HIGH,Merri-Bek,6.0
Jun,2023,RES_MEDIUM,HIGH,Merri-Bek,26.0
Jun,2023,RES_MEDIUM,HIGH,Merri-Bek,11.0
Jun,2023,RES_MEDIUM,HIGH,Merri-Bek,55.0
Jun,2023,RES_MEDIUM,HIGH,Merri-Bek,8.0
Jun,2023,RES_MEDIUM,HIGH,Merri-Bek,13.0
Jun,2023,RES_MEDIUM,HIGH,Merri-Bek,16.0
Jun,2023,RES_MEDIUM,HIGH,Hume,2.0
Jun,2023,RES_MEDIUM,HIGH,Hume,63.0
Jun,2023,RES_MEDIUM,HIGH,Yarra,17.0
Jun,2023,RES_MEDIUM,HIGH,Yarra,21.0
Jun,2023,RES_MEDIUM,HIGH,Yarra,9.0
Jun,2023,RES_MEDIUM,HIGH,Yarra,16.0
Jun,2023,RES_MEDIUM,HIGH,Darebin,28.0
Jun,2023,RES_MEDIUM,HIGH,Darebin,11.0
Jun,2023,RES_MEDIUM,HIGH,Darebin,30.0
Jun,2023,RES_MEDIUM,HIGH,Darebin,28.0
